1	 1:39	 2:5	 3:77516	 4:0	 5:13	 6:2	 7:8	 8:3	 9:0	 10:1	 11:2174	 12:0	 13:40	 14:0
1	 1:38	 2:0	 3:155222	 4:1	 5:10	 6:1	 7:7	 8:3	 9:4	 10:0	 11:0	 12:0	 13:28	 14:0
1	 1:24	 2:0	 3:159567	 4:1	 5:10	 6:0	 7:7	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:41	 2:4	 3:523910	 4:0	 5:13	 6:0	 7:1	 8:2	 9:4	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:47	 2:0	 3:120939	 4:1	 5:10	 6:0	 7:0	 8:2	 9:0	 10:1	 11:0	 12:0	 13:45	 14:0
1	 1:41	 2:3	 3:130760	 4:0	 5:13	 6:0	 7:0	 8:2	 9:0	 10:1	 11:0	 12:0	 13:24	 14:0
1	 1:23	 2:0	 3:197387	 4:14	 5:3	 6:0	 7:10	 8:4	 9:0	 10:1	 11:0	 12:0	 13:40	 14:19
1	 1:36	 2:0	 3:99374	 4:1	 5:10	 6:1	 7:1	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:40	 2:3	 3:56795	 4:10	 5:14	 6:2	 7:4	 8:3	 9:0	 10:0	 11:14084	 12:0	 13:55	 14:0
0	 1:35	 2:0	 3:138992	 4:10	 5:14	 6:0	 7:5	 8:4	 9:0	 10:1	 11:7298	 12:0	 13:40	 14:0
1	 1:24	 2:1	 3:32921	 4:3	 5:9	 6:2	 7:3	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:26	 2:0	 3:397317	 4:10	 5:14	 6:2	 7:5	 8:3	 9:0	 10:0	 11:0	 12:1876	 13:40	 14:0
1	 1:19	 2:999999	 3:170653	 4:3	 5:9	 6:2	 7:999999	 8:1	 9:0	 10:1	 11:0	 12:0	 13:40	 14:15
0	 1:51	 2:0	 3:259323	 4:0	 5:13	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
1	 1:42	 2:4	 3:254817	 4:1	 5:10	 6:2	 7:5	 8:3	 9:0	 10:0	 11:0	 12:1340	 13:40	 14:0
1	 1:37	 2:5	 3:48211	 4:3	 5:9	 6:1	 7:8	 8:5	 9:0	 10:0	 11:0	 12:0	 13:35	 14:0
1	 1:18	 2:0	 3:140164	 4:2	 5:7	 6:2	 7:3	 8:1	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
0	 1:36	 2:0	 3:128757	 4:0	 5:13	 6:0	 7:2	 8:2	 9:4	 10:1	 11:7298	 12:0	 13:36	 14:0
1	 1:35	 2:0	 3:36270	 4:3	 5:9	 6:1	 7:1	 8:3	 9:0	 10:1	 11:0	 12:0	 13:60	 14:0
0	 1:58	 2:2	 3:210563	 4:3	 5:9	 6:0	 7:3	 8:0	 9:0	 10:0	 11:15024	 12:0	 13:35	 14:0
1	 1:17	 2:0	 3:65368	 4:2	 5:7	 6:2	 7:3	 8:1	 9:0	 10:0	 11:0	 12:0	 13:12	 14:0
1	 1:44	 2:4	 3:160943	 4:3	 5:9	 6:0	 7:10	 8:2	 9:4	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:37	 2:0	 3:208358	 4:3	 5:9	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:35	 2:0	 3:153790	 4:1	 5:10	 6:2	 7:3	 8:3	 9:2	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:60	 2:0	 3:85815	 4:3	 5:9	 6:0	 7:1	 8:2	 9:1	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:54	 2:2	 3:125417	 4:8	 5:4	 6:0	 7:7	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:37	 2:0	 3:635913	 4:0	 5:13	 6:2	 7:4	 8:3	 9:4	 10:1	 11:0	 12:0	 13:60	 14:0
1	 1:50	 2:0	 3:313321	 4:5	 5:12	 6:1	 7:3	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:38	 2:0	 3:182609	 4:0	 5:13	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:0	 13:50	 14:16
1	 1:45	 2:0	 3:109434	 4:0	 5:13	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:0	 13:55	 14:0
1	 1:25	 2:0	 3:255004	 4:12	 5:6	 6:2	 7:1	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:31	 2:0	 3:197860	 4:1	 5:10	 6:0	 7:6	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:64	 2:999999	 3:187656	 4:11	 5:2	 6:1	 7:999999	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:90	 2:0	 3:51744	 4:3	 5:9	 6:2	 7:2	 8:3	 9:4	 10:1	 11:0	 12:2206	 13:40	 14:0
1	 1:54	 2:0	 3:176681	 4:3	 5:9	 6:0	 7:8	 8:2	 9:4	 10:1	 11:0	 12:0	 13:20	 14:0
1	 1:53	 2:4	 3:140359	 4:15	 5:1	 6:2	 7:7	 8:3	 9:0	 10:0	 11:0	 12:0	 13:35	 14:0
1	 1:18	 2:0	 3:243313	 4:3	 5:9	 6:2	 7:3	 8:1	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:60	 2:999999	 3:24215	 4:12	 5:6	 6:1	 7:999999	 8:3	 9:2	 10:0	 11:0	 12:0	 13:10	 14:0
1	 1:66	 2:1	 3:167687	 4:3	 5:9	 6:0	 7:9	 8:2	 9:0	 10:1	 11:1409	 12:0	 13:50	 14:0
1	 1:75	 2:0	 3:314209	 4:6	 5:11	 6:4	 7:8	 8:3	 9:0	 10:0	 11:0	 12:0	 13:20	 14:28
1	 1:65	 2:0	 3:176796	 4:3	 5:9	 6:1	 7:8	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:35	 2:0	 3:538583	 4:2	 5:7	 6:3	 7:10	 8:3	 9:4	 10:1	 11:3674	 12:0	 13:40	 14:0
1	 1:41	 2:0	 3:130408	 4:3	 5:9	 6:1	 7:3	 8:5	 9:4	 10:0	 11:0	 12:0	 13:38	 14:0
1	 1:25	 2:0	 3:159732	 4:1	 5:10	 6:2	 7:8	 8:3	 9:0	 10:1	 11:0	 12:0	 13:42	 14:0
1	 1:33	 2:0	 3:110978	 4:1	 5:10	 6:1	 7:1	 8:4	 9:3	 10:0	 11:0	 12:0	 13:40	 14:0
0	 1:28	 2:0	 3:76714	 4:4	 5:15	 6:2	 7:5	 8:3	 9:0	 10:1	 11:0	 12:0	 13:55	 14:0
1	 1:59	 2:5	 3:268700	 4:3	 5:9	 6:0	 7:2	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:40	 2:5	 3:170525	 4:1	 5:10	 6:2	 7:8	 8:3	 9:0	 10:0	 11:0	 12:0	 13:38	 14:0
0	 1:41	 2:0	 3:180138	 4:0	 5:13	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:50	 14:12
0	 1:38	 2:4	 3:115076	 4:10	 5:14	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:70	 14:0
1	 1:23	 2:0	 3:115458	 4:3	 5:9	 6:2	 7:10	 8:1	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:40	 2:0	 3:347890	 4:0	 5:13	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:41	 2:1	 3:196001	 4:3	 5:9	 6:0	 7:2	 8:0	 9:0	 10:0	 11:0	 12:0	 13:20	 14:0
1	 1:24	 2:5	 3:273905	 4:5	 5:12	 6:0	 7:12	 8:2	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
1	 1:20	 2:999999	 3:119156	 4:1	 5:10	 6:2	 7:999999	 8:1	 9:0	 10:1	 11:0	 12:0	 13:20	 14:0
1	 1:38	 2:0	 3:179488	 4:1	 5:10	 6:1	 7:1	 8:3	 9:0	 10:1	 11:0	 12:1741	 13:40	 14:0
1	 1:56	 2:0	 3:203580	 4:3	 5:9	 6:0	 7:8	 8:2	 9:0	 10:1	 11:0	 12:0	 13:35	 14:999999
0	 1:58	 2:0	 3:236596	 4:3	 5:9	 6:0	 7:8	 8:2	 9:0	 10:1	 11:0	 12:0	 13:45	 14:0
1	 1:32	 2:0	 3:183916	 4:3	 5:9	 6:2	 7:2	 8:3	 9:0	 10:0	 11:0	 12:0	 13:34	 14:0
0	 1:40	 2:0	 3:207578	 4:5	 5:12	 6:0	 7:0	 8:2	 9:0	 10:1	 11:0	 12:1977	 13:60	 14:0
1	 1:45	 2:0	 3:153141	 4:3	 5:9	 6:0	 7:8	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:999999
0	 1:41	 2:0	 3:112763	 4:4	 5:15	 6:0	 7:5	 8:0	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:42	 2:0	 3:390781	 4:0	 5:13	 6:0	 7:8	 8:0	 9:4	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:59	 2:4	 3:171328	 4:12	 5:6	 6:4	 7:2	 8:5	 9:4	 10:0	 11:0	 12:0	 13:30	 14:0
1	 1:19	 2:4	 3:27382	 4:1	 5:10	 6:2	 7:8	 8:1	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:58	 2:0	 3:259014	 4:1	 5:10	 6:2	 7:10	 8:3	 9:0	 10:1	 11:0	 12:0	 13:20	 14:0
0	 1:42	 2:1	 3:303044	 4:3	 5:9	 6:0	 7:9	 8:2	 9:1	 10:1	 11:0	 12:0	 13:40	 14:1
1	 1:20	 2:0	 3:117789	 4:3	 5:9	 6:2	 7:2	 8:1	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:32	 2:0	 3:172579	 4:3	 5:9	 6:3	 7:2	 8:3	 9:0	 10:0	 11:0	 12:0	 13:30	 14:0
1	 1:45	 2:0	 3:187666	 4:6	 5:11	 6:4	 7:4	 8:3	 9:0	 10:0	 11:0	 12:0	 13:45	 14:0
1	 1:50	 2:0	 3:204518	 4:8	 5:4	 6:1	 7:1	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:36	 2:0	 3:150042	 4:0	 5:13	 6:1	 7:5	 8:1	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:45	 2:0	 3:98092	 4:3	 5:9	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:0	 13:60	 14:0
1	 1:17	 2:0	 3:245918	 4:2	 5:7	 6:2	 7:2	 8:1	 9:0	 10:1	 11:0	 12:0	 13:12	 14:0
1	 1:59	 2:0	 3:146013	 4:1	 5:10	 6:0	 7:3	 8:2	 9:0	 10:1	 11:4064	 12:0	 13:40	 14:0
1	 1:26	 2:0	 3:378322	 4:2	 5:7	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:37	 2:2	 3:257295	 4:1	 5:10	 6:0	 7:4	 8:2	 9:1	 10:1	 11:0	 12:0	 13:75	 14:33
1	 1:19	 2:999999	 3:218956	 4:1	 5:10	 6:2	 7:999999	 8:1	 9:0	 10:1	 11:0	 12:0	 13:24	 14:4
0	 1:64	 2:0	 3:21174	 4:3	 5:9	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:33	 2:0	 3:185480	 4:0	 5:13	 6:2	 7:5	 8:3	 9:0	 10:0	 11:0	 12:0	 13:45	 14:0
0	 1:33	 2:0	 3:222205	 4:3	 5:9	 6:0	 7:1	 8:0	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
0	 1:61	 2:0	 3:69867	 4:3	 5:9	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:17	 2:0	 3:191260	 4:7	 5:5	 6:2	 7:2	 8:1	 9:0	 10:1	 11:1055	 12:0	 13:24	 14:0
1	 1:50	 2:1	 3:30653	 4:10	 5:14	 6:0	 7:9	 8:2	 9:0	 10:1	 11:2407	 12:0	 13:98	 14:0
1	 1:27	 2:4	 3:209109	 4:10	 5:14	 6:2	 7:5	 8:1	 9:0	 10:1	 11:0	 12:0	 13:35	 14:0
1	 1:30	 2:0	 3:70377	 4:3	 5:9	 6:1	 7:5	 8:1	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:43	 2:0	 3:477983	 4:3	 5:9	 6:0	 7:6	 8:2	 9:4	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:44	 2:0	 3:170924	 4:1	 5:10	 6:0	 7:1	 8:2	 9:0	 10:1	 11:7298	 12:0	 13:40	 14:0
1	 1:35	 2:0	 3:190174	 4:1	 5:10	 6:2	 7:4	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:25	 2:0	 3:193787	 4:1	 5:10	 6:2	 7:0	 8:1	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
0	 1:24	 2:0	 3:279472	 4:1	 5:10	 6:0	 7:7	 8:0	 9:0	 10:0	 11:7298	 12:0	 13:48	 14:0
1	 1:22	 2:0	 3:34918	 4:0	 5:13	 6:2	 7:5	 8:3	 9:0	 10:0	 11:0	 12:0	 13:15	 14:5
0	 1:42	 2:4	 3:97688	 4:1	 5:10	 6:0	 7:1	 8:2	 9:0	 10:1	 11:5178	 12:0	 13:40	 14:0
1	 1:34	 2:0	 3:175413	 4:5	 5:12	 6:1	 7:3	 8:5	 9:4	 10:0	 11:0	 12:0	 13:45	 14:0
1	 1:60	 2:0	 3:173960	 4:0	 5:13	 6:1	 7:5	 8:3	 9:0	 10:0	 11:0	 12:0	 13:42	 14:0
1	 1:21	 2:0	 3:205759	 4:3	 5:9	 6:2	 7:6	 8:1	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:57	 2:3	 3:425161	 4:10	 5:14	 6:0	 7:3	 8:2	 9:0	 10:1	 11:15024	 12:0	 13:40	 14:0
0	 1:41	 2:0	 3:220531	 4:4	 5:15	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:0	 13:60	 14:0
1	 1:50	 2:0	 3:176609	 4:1	 5:10	 6:1	 7:2	 8:3	 9:0	 10:1	 11:0	 12:0	 13:45	 14:0
1	 1:25	 2:0	 3:371987	 4:0	 5:13	 6:2	 7:4	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:50	 2:0	 3:193884	 4:8	 5:4	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:25
1	 1:36	 2:0	 3:200352	 4:0	 5:13	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:0	 13:45	 14:0
1	 1:31	 2:0	 3:127595	 4:3	 5:9	 6:1	 7:5	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:29	 2:4	 3:220419	 4:0	 5:13	 6:2	 7:12	 8:3	 9:0	 10:1	 11:0	 12:0	 13:56	 14:0
1	 1:21	 2:0	 3:231931	 4:1	 5:10	 6:2	 7:3	 8:1	 9:0	 10:1	 11:0	 12:0	 13:45	 14:0
1	 1:27	 2:0	 3:248402	 4:0	 5:13	 6:2	 7:0	 8:5	 9:4	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:65	 2:0	 3:111095	 4:3	 5:9	 6:0	 7:10	 8:2	 9:0	 10:1	 11:0	 12:0	 13:16	 14:0
1	 1:37	 2:2	 3:57424	 4:0	 5:13	 6:1	 7:3	 8:3	 9:0	 10:0	 11:0	 12:0	 13:60	 14:0
1	 1:39	 2:999999	 3:157443	 4:10	 5:14	 6:0	 7:999999	 8:0	 9:1	 10:0	 11:3464	 12:0	 13:40	 14:999999
1	 1:24	 2:0	 3:278130	 4:3	 5:9	 6:2	 7:1	 8:1	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:38	 2:0	 3:169469	 4:3	 5:9	 6:1	 7:3	 8:3	 9:0	 10:1	 11:0	 12:0	 13:80	 14:0
0	 1:48	 2:0	 3:146268	 4:0	 5:13	 6:0	 7:8	 8:2	 9:0	 10:1	 11:7688	 12:0	 13:40	 14:0
1	 1:21	 2:0	 3:153718	 4:1	 5:10	 6:2	 7:2	 8:3	 9:1	 10:0	 11:0	 12:0	 13:25	 14:0
0	 1:31	 2:0	 3:217460	 4:3	 5:9	 6:0	 7:10	 8:2	 9:0	 10:1	 11:0	 12:0	 13:45	 14:0
0	 1:55	 2:0	 3:238638	 4:3	 5:9	 6:0	 7:3	 8:2	 9:0	 10:1	 11:4386	 12:0	 13:40	 14:0
1	 1:24	 2:0	 3:303296	 4:1	 5:10	 6:0	 7:8	 8:0	 9:1	 10:0	 11:0	 12:0	 13:40	 14:24
1	 1:43	 2:0	 3:173321	 4:3	 5:9	 6:1	 7:8	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:26	 2:0	 3:193945	 4:5	 5:12	 6:2	 7:0	 8:3	 9:0	 10:1	 11:0	 12:0	 13:45	 14:0
1	 1:46	 2:0	 3:83082	 4:5	 5:12	 6:2	 7:5	 8:3	 9:0	 10:0	 11:0	 12:0	 13:33	 14:0
0	 1:35	 2:0	 3:193815	 4:5	 5:12	 6:0	 7:8	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:41	 2:2	 3:34987	 4:1	 5:10	 6:0	 7:9	 8:2	 9:0	 10:1	 11:0	 12:0	 13:54	 14:0
1	 1:26	 2:0	 3:59306	 4:0	 5:13	 6:2	 7:3	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:34	 2:0	 3:142897	 4:10	 5:14	 6:0	 7:4	 8:2	 9:1	 10:1	 11:7298	 12:0	 13:35	 14:26
1	 1:19	 2:999999	 3:860348	 4:1	 5:10	 6:2	 7:999999	 8:1	 9:4	 10:0	 11:0	 12:0	 13:25	 14:0
0	 1:36	 2:1	 3:205607	 4:0	 5:13	 6:1	 7:5	 8:3	 9:4	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:22	 2:0	 3:199698	 4:1	 5:10	 6:2	 7:3	 8:1	 9:0	 10:1	 11:0	 12:0	 13:15	 14:0
1	 1:24	 2:0	 3:191954	 4:1	 5:10	 6:2	 7:7	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:77	 2:1	 3:138714	 4:1	 5:10	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:22	 2:0	 3:399087	 4:14	 5:3	 6:0	 7:7	 8:4	 9:0	 10:0	 11:0	 12:0	 13:40	 14:19
1	 1:29	 2:0	 3:423158	 4:1	 5:10	 6:2	 7:0	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:62	 2:0	 3:159841	 4:3	 5:9	 6:4	 7:2	 8:3	 9:0	 10:0	 11:0	 12:0	 13:24	 14:0
1	 1:39	 2:1	 3:174308	 4:3	 5:9	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:43	 2:0	 3:50356	 4:1	 5:10	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:1485	 13:50	 14:0
1	 1:35	 2:0	 3:186110	 4:3	 5:9	 6:1	 7:10	 8:3	 9:0	 10:1	 11:0	 12:0	 13:45	 14:0
1	 1:29	 2:0	 3:200381	 4:2	 5:7	 6:2	 7:4	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:76	 2:1	 3:174309	 4:10	 5:14	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:10	 14:0
1	 1:63	 2:1	 3:78383	 4:3	 5:9	 6:0	 7:9	 8:2	 9:0	 10:1	 11:0	 12:0	 13:45	 14:0
1	 1:23	 2:999999	 3:211601	 4:6	 5:11	 6:2	 7:999999	 8:1	 9:4	 10:0	 11:0	 12:0	 13:15	 14:0
0	 1:43	 2:0	 3:187728	 4:1	 5:10	 6:0	 7:5	 8:0	 9:0	 10:0	 11:0	 12:1887	 13:50	 14:0
1	 1:58	 2:1	 3:321171	 4:3	 5:9	 6:0	 7:6	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:66	 2:0	 3:127921	 4:3	 5:9	 6:2	 7:10	 8:3	 9:0	 10:1	 11:2050	 12:0	 13:55	 14:0
1	 1:41	 2:0	 3:206565	 4:1	 5:10	 6:2	 7:1	 8:3	 9:4	 10:1	 11:0	 12:0	 13:45	 14:0
1	 1:26	 2:0	 3:224563	 4:0	 5:13	 6:2	 7:8	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:47	 2:0	 3:178686	 4:6	 5:11	 6:2	 7:2	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:55	 2:4	 3:98545	 4:12	 5:6	 6:0	 7:8	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:53	 2:0	 3:242606	 4:3	 5:9	 6:0	 7:10	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:17	 2:0	 3:270942	 4:14	 5:3	 6:2	 7:2	 8:4	 9:0	 10:1	 11:0	 12:0	 13:48	 14:19
1	 1:30	 2:0	 3:94235	 4:3	 5:9	 6:2	 7:1	 8:4	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:49	 2:0	 3:71195	 4:10	 5:14	 6:2	 7:5	 8:3	 9:0	 10:1	 11:0	 12:0	 13:60	 14:0
1	 1:19	 2:0	 3:104112	 4:3	 5:9	 6:2	 7:3	 8:5	 9:4	 10:1	 11:0	 12:0	 13:30	 14:27
1	 1:45	 2:0	 3:261192	 4:3	 5:9	 6:0	 7:2	 8:2	 9:4	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:26	 2:0	 3:94936	 4:5	 5:12	 6:2	 7:3	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:38	 2:0	 3:296478	 4:6	 5:11	 6:0	 7:1	 8:2	 9:0	 10:1	 11:7298	 12:0	 13:40	 14:0
0	 1:36	 2:5	 3:119272	 4:3	 5:9	 6:0	 7:12	 8:2	 9:0	 10:1	 11:7298	 12:0	 13:40	 14:0
1	 1:33	 2:0	 3:85043	 4:3	 5:9	 6:2	 7:9	 8:3	 9:0	 10:1	 11:0	 12:0	 13:20	 14:0
1	 1:22	 2:5	 3:293364	 4:1	 5:10	 6:2	 7:12	 8:1	 9:4	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:43	 2:1	 3:241895	 4:0	 5:13	 6:2	 7:3	 8:3	 9:0	 10:1	 11:0	 12:0	 13:42	 14:0
1	 1:67	 2:999999	 3:36135	 4:2	 5:7	 6:0	 7:999999	 8:2	 9:0	 10:1	 11:0	 12:0	 13:8	 14:0
1	 1:30	 2:999999	 3:151989	 4:6	 5:11	 6:1	 7:999999	 8:5	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:56	 2:0	 3:101128	 4:5	 5:12	 6:5	 7:2	 8:3	 9:0	 10:1	 11:0	 12:0	 13:25	 14:12
1	 1:31	 2:0	 3:156464	 4:0	 5:13	 6:2	 7:5	 8:1	 9:0	 10:1	 11:0	 12:0	 13:25	 14:0
0	 1:33	 2:0	 3:117963	 4:0	 5:13	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:26	 2:0	 3:192262	 4:3	 5:9	 6:0	 7:2	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:33	 2:0	 3:111363	 4:0	 5:13	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:46	 2:4	 3:329752	 4:2	 5:7	 6:0	 7:10	 8:2	 9:0	 10:1	 11:0	 12:0	 13:30	 14:0
0	 1:59	 2:999999	 3:372020	 4:0	 5:13	 6:0	 7:999999	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:38	 2:3	 3:95432	 4:3	 5:9	 6:0	 7:8	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:65	 2:0	 3:161400	 4:2	 5:7	 6:4	 7:2	 8:5	 9:3	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:40	 2:0	 3:96129	 4:6	 5:11	 6:0	 7:0	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:42	 2:0	 3:111949	 4:3	 5:9	 6:0	 7:8	 8:0	 9:0	 10:0	 11:0	 12:0	 13:35	 14:0
1	 1:26	 2:1	 3:117125	 4:7	 5:5	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:20
1	 1:36	 2:0	 3:348022	 4:12	 5:6	 6:0	 7:2	 8:0	 9:0	 10:0	 11:0	 12:0	 13:24	 14:0
0	 1:62	 2:0	 3:270092	 4:10	 5:14	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:43	 2:0	 3:180609	 4:0	 5:13	 6:0	 7:10	 8:2	 9:0	 10:1	 11:0	 12:0	 13:45	 14:0
0	 1:43	 2:0	 3:174575	 4:0	 5:13	 6:1	 7:4	 8:3	 9:0	 10:1	 11:0	 12:1564	 13:45	 14:0
1	 1:22	 2:0	 3:410439	 4:3	 5:9	 6:5	 7:3	 8:3	 9:0	 10:1	 11:0	 12:0	 13:55	 14:0
1	 1:28	 2:0	 3:92262	 4:3	 5:9	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:56	 2:1	 3:183081	 4:1	 5:10	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:0	 13:45	 14:0
1	 1:22	 2:0	 3:362589	 4:5	 5:12	 6:2	 7:3	 8:3	 9:0	 10:0	 11:0	 12:0	 13:15	 14:0
0	 1:57	 2:0	 3:212448	 4:0	 5:13	 6:1	 7:4	 8:3	 9:0	 10:0	 11:0	 12:0	 13:45	 14:0
1	 1:39	 2:0	 3:481060	 4:3	 5:9	 6:1	 7:3	 8:5	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:26	 2:3	 3:185885	 4:1	 5:10	 6:2	 7:8	 8:5	 9:0	 10:0	 11:0	 12:0	 13:15	 14:0
1	 1:17	 2:0	 3:89821	 4:2	 5:7	 6:2	 7:2	 8:1	 9:0	 10:1	 11:0	 12:0	 13:10	 14:0
0	 1:40	 2:5	 3:184018	 4:6	 5:11	 6:0	 7:7	 8:2	 9:0	 10:1	 11:0	 12:0	 13:38	 14:0
1	 1:45	 2:0	 3:256649	 4:3	 5:9	 6:0	 7:7	 8:2	 9:4	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:44	 2:0	 3:160323	 4:3	 5:9	 6:2	 7:1	 8:3	 9:4	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:20	 2:4	 3:350845	 4:1	 5:10	 6:2	 7:8	 8:1	 9:0	 10:0	 11:0	 12:0	 13:10	 14:0
1	 1:33	 2:0	 3:267404	 4:3	 5:9	 6:0	 7:1	 8:0	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:23	 2:0	 3:35633	 4:1	 5:10	 6:2	 7:3	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:46	 2:1	 3:80914	 4:10	 5:14	 6:1	 7:4	 8:3	 9:0	 10:1	 11:0	 12:0	 13:30	 14:0
1	 1:38	 2:0	 3:172927	 4:3	 5:9	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
